"Date","State","City","Cause","Description","Gender","Age","Age demographic","MFI","Disability","Residential building type","Smoke alarms","Media URL"
"12/27/2015","CA","Chowchilla","Under investigation","A person died in an apartment fire","Unknown","Unknown","Unknown","","N","Multifamily","Not reported","https://www.mercedsunstar.com/news/local/community/chowchilla/article51911965.html"
"12/27/2015","CA","Berkeley","Under investigation","A 78-year-old man died in a house fire","Male","78","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.berkeleyside.com/2015/12/28/man-killed-in-fire-after-berkeley-firefighters-were-blocked-from-entering-because-house-was-crammed-with-stuff/"
"12/26/2015","CA","Fulton","Smoking","An 82-year-old man with disabilities died in a house fire","Male","82","Older adults (65 and older)","","Y","1 & 2 family
","Present and working","https://www.pressdemocrat.com/news/4984006-181/fulton-resident-dies-in-house"
"12/25/2015","CA","Big Bear Lake","Under investigation","A 34-year-old woman and her three children; an 8-year-old girl, a 3-year-old boy and 6-month-old girl died in a mobile home fire","Female","1","Children (14 and under)","1 of 4","N","1 & 2 family mobile","Not reported","https://www.dailymail.co.uk/news/article-3374627/Tragic-Christmas-morning-blaze-California-mobile-home-kills-mother-three-young-children.html"
"12/25/2015","CA","Big Bear Lake","Under investigation","A 34-year-old woman and her three children; an 8-year-old girl, a 3-year-old boy and 6-month-old girl died in a mobile home fire","Male","3","Children (14 and under)","2 of 4","N","1 & 2 family mobile","Not reported","https://www.dailymail.co.uk/news/article-3374627/Tragic-Christmas-morning-blaze-California-mobile-home-kills-mother-three-young-children.html"
"12/25/2015","CA","Big Bear Lake","Under investigation","A 34-year-old woman and her three children; an 8-year-old girl, a 3-year-old boy and 6-month-old girl died in a mobile home fire","Female","8","Children (14 and under)","3 of 4","N","1 & 2 family mobile","Not reported","https://www.dailymail.co.uk/news/article-3374627/Tragic-Christmas-morning-blaze-California-mobile-home-kills-mother-three-young-children.html"
"12/25/2015","CA","Big Bear Lake","Under investigation","A 34-year-old woman and her three children; an 8-year-old girl, a 3-year-old boy and 6-month-old girl died in a mobile home fire","Female","34","Unknown","4 of 4","N","1 & 2 family mobile","Not reported","https://www.dailymail.co.uk/news/article-3374627/Tragic-Christmas-morning-blaze-California-mobile-home-kills-mother-three-young-children.html"
"12/25/2015","CA","Riverside","Under investigation","A man and a woman died in a house fire","Female","Unknown","Unknown","1 of 2","N","1 & 2 family
","Not reported","https://www.latimes.com/local/lanow/la-me-ln-two-people-killed-in-house-fire-in-riverside-county-20151226-story.html"
"12/25/2015","CA","Riverside","Under investigation","A man and a woman died in a house fire","Male","Unknown","Unknown","2 of 2","N","1 & 2 family
","Not reported","https://www.latimes.com/local/lanow/la-me-ln-two-people-killed-in-house-fire-in-riverside-county-20151226-story.html"
"12/18/2015","CA","Desert Hot Springs","Under investigation","A man died in a mobile home fire.","Male","Unknown","Unknown","","N","1 & 2 family mobile","Not reported","https://www.desertsun.com/story/news/local/desert-hot-springs/2015/12/18/firefighters-battle-desert-hot-springs-trailer-fire/77588898/"
"12/16/2015","CA","Merced","Under investigation","A 57-year-old man died in an apartment fire","Male","57","Unknown","","N","Multifamily","Not reported","https://abc30.com/news/1-person-is-dead-after-an-apartment-fire-in-merced/1124675/"
"12/16/2015","CA","Los Angeles","Under investigation","A 65-year-old man died in an apartment fire","Male","65","Older adults (65 and older)","","N","Multifamily","Not reported","https://www.latimes.com/local/lanow/la-me-ln-man-found-dead-in-koreatown-fire-20151216-story.html"
"12/14/2015","CA","Carmichael","Under investigation","A man died in a motorhome fire","Male","Unknown","Unknown","","N","1 & 2 family mobile","Not reported","https://www.sacbee.com/news/local/crime/article49670625.html"
"12/13/2015","CA","Fresno","Under investigation","Five people died in a fire.","Male","37","Unknown","1 of 5","N","1 & 2 family
","Not reported","https://abcnews.go.com/US/wireStory/people-die-abandoned-house-fire-fresno-california-35745334"
"12/13/2015","CA","Fresno","Under investigation","Five people died in a fire.","Female","28","Unknown","2 of 5","N","1 & 2 family
","Not reported","https://abcnews.go.com/US/wireStory/people-die-abandoned-house-fire-fresno-california-35745334"
"12/13/2015","CA","Fresno","Under investigation","Five people died in a fire.","Female","36","Unknown","3 of 5","N","1 & 2 family
","Not reported","https://abcnews.go.com/US/wireStory/people-die-abandoned-house-fire-fresno-california-35745334"
"12/13/2015","CA","Fresno","Under investigation","Five people died in a fire.","Unknown","Unknown","Unknown","4 of 5","N","1 & 2 family
","Not reported","https://abcnews.go.com/US/wireStory/people-die-abandoned-house-fire-fresno-california-35745334"
"12/13/2015","CA","Fresno","Under investigation","Five people died in a fire.","Unknown","Unknown","Unknown","5 of 5","N","1 & 2 family
","Not reported","https://abcnews.go.com/US/wireStory/people-die-abandoned-house-fire-fresno-california-35745334"
"12/11/2015","CA","Chula Vista","Under investigation","A man and woman died in a house fire.","Male","89","Older adults (65 and older)","1 of 2","N","1 & 2 family
","Not reported","https://www.nbcsandiego.com/news/local/Chula-Vista-Claire-House-Fire-Fatal-361569551.html"
"12/11/2015","CA","Chula Vista","Under investigation","A man and woman died in a house fire.","Female","79","Older adults (65 and older)","2 of 2","N","1 & 2 family
","Not reported","https://www.nbcsandiego.com/news/local/Chula-Vista-Claire-House-Fire-Fatal-361569551.html"
"12/08/2015","CA","Lake Los Angeles","Other unintentional/careless
","A 70-year-old woman died after falling into a fire pit.","Female","70","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.nydailynews.com/news/national/woman-dies-falling-fire-pit-article-1.2461023"
"12/02/2015","CA","Citrus Heights","Under investigation","An elderly woman died in a house fire","Female","Unknown","Older adults (65 and older)","","N","1 & 2 family
","Present and working","https://www.sacbee.com/news/local/crime/article47503995.html"
"12/01/2015","CA","Sacramento","Under investigation","An 11-year-old girl and a 6-year-old boy died in a house fire.","Female","11","Children (14 and under)","1 of 2","N","1 & 2 family
","Not reported","https://fox40.com/2015/12/01/2-children-dead-after-south-sacramento-house-fire/"
"12/01/2015","CA","Sacramento","Under investigation","An 11-year-old girl and a 6-year-old boy died in a house fire.","Male","6","Children (14 and under)","2 of 2","N","1 & 2 family
","Not reported","https://fox40.com/2015/12/01/2-children-dead-after-south-sacramento-house-fire/"
"11/30/2015","CA","San Diego","Under investigation","A 12-year-old boy died in a house fire.","Male","12","Children (14 and under)","","N","1 & 2 family
","Not reported","https://fox5sandiego.com/2015/11/30/child-killed-in-house-fire/"
"11/30/2015","CA","Temple City","Under investigation","A woman in her sixties died in a house fire","Female","Unknown","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.nbclosangeles.com/news/local/Woman-Found-Dead-House-Fire-Temple-City-359375171.html"
"11/30/2015","CA","Fresno","Under investigation","A 65-year-old man died in a mobile home fire","Male","65","Older adults (65 and older)","","N","1 & 2 family mobile","Not present/not working","https://abc30.com/news/man-dies-in-mobile-home-fire/1104617"
"11/26/2015","CA","Carson (Los Angeles County)","Under investigation","A woman in her 70s died in a house fire.","Female","70","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.latimes.com/local/lanow/la-me-ln-carson-house-fire-20151127-story.html"
"11/21/2015","CA","Sacramento","Under investigation","A 71-year-old man died in a house fire.","Male","71","Older adults (65 and older)","","N","Multifamily","Not reported","https://sacramento.cbslocal.com/2015/11/21/overnight-apartment-fire-kills-elderly-man-in-arden-arcade/"
"11/15/2015","CA","Sacramento","Under investigation","One person died in a fire at a board and care facility.","Unknown","Unknown","Unknown","","N","Other","Not reported","https://www.sacbee.com/news/local/crime/article45000294.html"
"11/05/2015","CA","El Monte","Under investigation","A 73-year-old woman and her 61-year-old brother died in a house fire.","Female","73","Older adults (65 and older)","1 of 2","N","1 & 2 family
","Not reported","https://www.sgvtribune.com/general-news/20151106/two-killed-in-el-monte-house-fire"
"11/05/2015","CA","El Monte","Under investigation","A 73-year-old woman and her 61-year-old brother died in a house fire.","Male","61","Unknown","2 of 2","N","1 & 2 family
","Not reported","https://www.sgvtribune.com/general-news/20151106/two-killed-in-el-monte-house-fire"
"11/01/2015","CA","Oak Hills","Under investigation","Two elderly people, one bedridden died in a house fire.","Unknown","Unknown","Older adults (65 and older)","1 of 2","N","1 & 2 family
","Present and working","https://www.sbsun.com/general-news/20151101/oak-hills-house-fire-claims-2-lives"
"11/01/2015","CA","Oak Hills","Under investigation","Two elderly people, one bedridden died in a house fire.","Male","72","Older adults (65 and older)","2 of 2","N","1 & 2 family
","Present and working","https://www.sbsun.com/general-news/20151101/oak-hills-house-fire-claims-2-lives"
"10/30/2015","CA","Palmdale","Under investigation","A woman in her 60's died in a mobile home fire.","Female","60","Unknown","","N","1 & 2 family mobile","Not reported","https://abc7.com/news/woman-found-dead-after-fire-at-palmdale-home/1060783/"
"10/30/2015","CA","Ukiah","Under investigation","A man in his 60's died in a motor home fire.","Male","60","Unknown","","N","Other","Not reported","https://www.pressdemocrat.com/news/4689387-181/1-dead-home-destroyed-in?page=0"
"10/24/2015","CA","Bakersville","Under investigation","A 50-year-old man died in a vacant house fire.","Male","50","Unknown","","N","1 & 2 family
","Not reported","https://www.turnto23.com/news/local-news/water-street-fire-victim-dies-of-smoke-inhalation"
"10/10/2015","CA","Alpine","Under investigation","A 19-year-old man and a 40-year-old woman died in a house fire.","Female","40","Unknown","1 of 2","N","1 & 2 family
","Not reported","https://www.cbs8.com/story/30231582/2-killed-2-injured-in-alpine-house-fire"
"10/10/2015","CA","Alpine","Under investigation","A 19-year-old man and a 40-year-old woman died in a house fire.","Male","19","Unknown","2 of 2","N","1 & 2 family
","Not reported","https://www.cbs8.com/story/30231582/2-killed-2-injured-in-alpine-house-fire"
"09/26/2015","CA","Jackson","Under investigation","One person died in a house fire.","Unknown","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://www.kcra.com/news/fatal-fire-in-jackson-burns-home-two-businesses/35507642"
"09/22/2015","CA","Newman","Under investigation","A 67-year-old man died in an apartment fire.","Male","67","Older adults (65 and older)","","N","Multifamily","Not reported","https://www.modbee.com/news/local/article36199635.html"
"09/21/2015","CA","Newman","Under investigation","A man died in an apartment fire.","Male","Unknown","Unknown","","N","Multifamily","Not reported","https://www.westsideconnect.com/news/local_news/one-dead-in-newman-fire/article_b78f8886-607b-11e5-9adf-8b69825cd3d6.html"
"09/21/2015","CA","Westwood","Under investigation","A woman died in an apartment fire.","Female","Unknown","Unknown","","N","Multifamily","Not reported","https://ktla.com/2015/09/21/body-found-after-apartment-building-catches-fire-in-westwood/"
"09/20/2015","CA","Jamesburg","Under investigation","A person died in a wildfire.","Unknown","Unknown","Unknown","","N","Not reported","Not reported","https://ktla.com/2015/09/20/monterey-county-fire-kills-1-civilian-report/"
"09/16/2015","CA","Andersprings","Under investigation","A 72-year-old woman, a 69-year-old man and a 65-year-old man died.  All were in different residential buildings, however this was one very large wildfire near Santa Rosa, CA.","Female","72","Older adults (65 and older)","1 of 3","N","1 & 2 family
","Not reported","https://www.pressdemocrat.com/news/4493945-181/remains-of-two-more-valley?page=1"
"09/16/2015","CA","Andersprings","Under investigation","A 72-year-old woman, a 69-year-old man and a 65-year-old man died.  All were in different residential buildings, however this was one very large wildfire near Santa Rosa, CA.","Male","69","Older adults (65 and older)","2 of 3","N","1 & 2 family
","Not reported","https://www.pressdemocrat.com/news/4493945-181/remains-of-two-more-valley?page=1"
